Time,Accel. Lat (m/s2),Accel. Long (m/s2),Airmass (g/stk),Airmass SP (g/stk),Ambient Press (kpa),Ambient Temp (Â°C),Battery Volts (V),Boost (psi),Calc TQ (nm),Calc HP (hp),Calc 0-60mph (s),Calc 60-130mph (s),Calc 0-60ft (s),Calc 1/8mile (s),Calc 1/4mile (s),Comb Mode (),Coolant Temp (Â°C),Cruise (),DV Position (%),EOI Actual (Â°),EOI Limit (Â°),Engine Speed (rpm),Eth Content (%),Exh Cam Position (Â°),Exh Flow Factor (),Exh Pres Desired (kpa),FP DI (kpa),FP DI SP (kpa),FP MPI (kpa),FP MPI SP (kpa),Fuel Flow (mg/stk),Fuel Flow SP (mg/stk),Fuel Split MPI (),Fuel Trim (%),Gear (gear),HPFP Eff Vol (%),IAT (Â°C),Ign Table (Â°),Ign Avg (Â°),Inj PW DI (ms),Inj PW MPI (ms),Intake Cam Pos (Â°),Intake Flow Fact (),Knock Avg (Â°),Knock Cyl 1 (Â°),Knock Cyl 2 (Â°),Knock Cyl 3 (Â°),Knock Cyl 4 (Â°),Lambda (l),Lambda SP (l),LPFP Duty (%),LTFT (%),MAP (kpa),MAP SP (kpa),Misfires (),Oil Temp (Â°C),Pedal Pos (%),Port Flap Pos (%),PUT (kpa),PUT SP (kpa),SOI Actual (Â°),SOI Limit (Â°),STFT (%),Torque (Nm),Torque Lim (),Torque Req (Nm),TPS (%),Trans Temp (Â°C),Turbo Speed (rpm),Valve Lift Pos (),Vehicle Speed (km/h),WG Flow Des (kg/hr),WG I Value (%),WG P-D Value (%),WG Pos Base (%),WG Pos Final (%),WG Voltage (V),Wheel Speed FL (km/h),Wheel Speed FR (km/h),Wheel Speed RL (km/h),Wheel Speed RR (km/h),Misfire Carb A 1 (),Misfire Carb A 2 (-),Misfire Carb A 3 (-),Misfire Carb A 4 (-),Misfire Sum (),CPU Load (%),Fuel Flow HPFP (mg/stk),Fuel Flow LPFP (g/min),Fuel Level Pct (%),Knock Retard Now (-),Leak Upthrottle Now (-),Misfire Now (-),Oil fill level (mm),SP / PUT (),Turbo Protection Status (),Torque Max (Nm),mil_last (-),mil_new (-),lih_tqi_last (-),lih_tqi_new (-),tqi_mon_1_last (-),tqi_mon_1_new (-),pos_tqi_mon_1_new (-),pos_tqi_new (-),pos_lih_tqi_new (-),pos_mil_new (-),cumulative_new_trigger (-),tq_prot_last (-),tq_prot_new (-),Power Class (-),SimosTools [R1.35:2024_3_14:MWB_A.bin]
1708.843,-2.500483,0.031176474,0.27085605,0.2688346,100.407166,23.308264,13.46058,-3.2250357,98.09403,34.03768,50.401,25.42,6.209,18.96,31.588,0.0,93.23227,0.0,0.0,454.875,216.75,2477.0,0.0,-7.875,0.0982666,108.77121,14347.783,14188.581,1100.0834,634.1532,12.483726,20.516548,0.0,4.091813,5.0,29.467773,36.10215,18.374977,18.749975,1.428,0.0,-29.453125,0.10040283,0.0,0.0,0.0,0.0,0.0,1.0039062,1.0,64.03351,2.3437495,77.95422,77.51555,0.0,99.99994,10.3515625,1.0,111.55724,80.00712,476.25,649.875,1.3984507,75.40625,0.0,72.125,12.604284,89.99995,40.41748,1.0,101.47,30.125,0.0,-86.846924,58.07495,0.0,3.515625,101.49,101.21,100.99,100.22,0.0,0.0,0.0,0.0,0.0,58.984375,12.483726,98.70529,85.882355,0.0,0.0,1.0,53.375,0.0,0.0,824.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1708.873,-2.4403865,0.03122059,0.2692616,0.26849547,100.40694,23.308264,13.477094,-3.2573724,97.92414,34.033688,50.401,25.449,6.209,18.96,31.588,0.0,93.23243,0.0,0.0,454.875,216.75,2474.0,0.0,-7.875,0.09820557,108.72975,14230.505,14150.373,1100.0834,634.1532,14.052139,20.3046,0.0,3.7422004,5.0,30.143738,36.10096,18.749975,18.749975,1.428,0.0,-29.445312,0.09979248,0.0,0.0,0.0,0.0,0.0,1.0058594,1.0,64.105225,2.3437495,77.65372,77.50014,0.0,99.99994,10.3515625,1.0,111.41628,80.00712,476.25,649.875,1.1187606,74.78125,0.0,72.0625,12.604284,89.99995,40.148926,1.0,101.45,29.9375,0.0,-86.7157,58.12378,0.0,3.515625,101.54,101.08,101.12,100.5,0.0,0.0,0.0,0.0,0.0,58.984375,14.052139,101.327896,85.882355,0.0,0.0,1.0,53.375,0.0,0.0,824.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1708.902,-2.3723092,0.04998824,0.26794553,0.26849547,100.40672,23.308264,13.482794,-3.300938,98.296135,34.1216,50.401,25.481,6.209,18.96,31.588,0.0,93.23256,0.0,0.0,454.5,216.75,2475.0,0.0,-7.9375,0.09820557,108.73804,14154.618,14111.634,1100.0834,634.1532,13.161959,20.495354,0.0,3.46251,5.0,29.554749,36.099888,18.749975,18.749975,1.46,0.0,-29.492188,0.09979248,0.0,0.0,0.0,0.0,0.0,1.0087891,1.0,64.10828,2.3437495,77.285545,77.46008,0.0,99.99994,10.3515625,1.0,111.36653,80.00712,476.25,649.875,1.0512584,74.3125,0.0,72.03125,12.604284,89.99995,39.9292,1.0,101.45,29.9375,0.0,-86.7157,58.12378,0.0,3.515625,101.39,101.35,101.16,100.34,0.0,0.0,0.0,0.0,0.0,58.984375,13.161959,100.61264,85.882355,0.0,0.0,1.0,53.375,0.0,0.0,824.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1708.929,-2.2978473,0.0762453,0.2672815,0.26866502,100.40654,23.308264,13.486784,-3.3543246,117.89801,40.94255,50.401,25.511,6.209,18.96,31.588,0.0,93.232666,0.0,0.0,454.5,216.75,2476.0,0.0,-8.0,0.09814453,108.67171,14139.76,14002.315,1100.0834,634.1532,13.07718,20.38938,0.0,3.395008,5.0,29.519653,36.098923,18.749975,18.749975,1.46,0.0,-29.484375,0.10021973,0.0,0.0,0.0,0.0,0.0,0.99902344,1.0,64.10065,2.3437495,77.13343,77.39774,0.0,99.99994,10.3515625,1.0,111.3914,80.00712,476.25,649.875,0.99725676,73.9375,0.0,72.0625,12.604284,89.99995,40.00244,1.0,101.33,30.0625,0.0,-86.7157,58.099365,0.0,3.515625,101.45,101.12,101.12,100.46,0.0,0.0,0.0,0.0,0.0,58.984375,13.07718,100.61264,85.882355,0.0,0.0,1.0,53.375,0.0,0.0,824.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1708.959,-2.2182777,0.08674812,0.2668454,0.26913133,100.40637,23.308264,13.495436,-3.3763688,133.20432,46.276676,50.401,25.54,6.209,18.96,31.588,0.0,93.23275,0.0,0.0,453.75,216.75,2473.0,0.0,-8.0078125,0.09814453,108.63854,13974.189,14043.708,1100.0834,634.1532,15.896086,20.283405,0.0,3.3410063,5.0,30.766296,36.098053,18.749975,18.749975,1.468,0.0,-29.453125,0.100097656,0.0,0.0,0.0,0.0,0.0,0.9902344,1.0,64.09607,2.3437495,77.062065,77.50234,0.0,99.99994,10.3515625,1.0,111.36653,80.00712,475.875,649.875,0.9540554,73.625,0.0,72.0625,12.604284,89.99995,39.990234,1.0,101.45,30.03125,0.0,-86.7157,58.172607,0.0,3.515625,101.39,101.39,101.09,100.14,0.0,0.0,0.0,0.0,0.0,58.984375,15.896086,101.80473,85.882355,0.0,0.0,1.0,53.375,0.0,0.0,824.46875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1708.989,-2.154622,0.09094925,0.26692808,0.26917368,100.40622,23.308264,13.489774,-3.3867,132.91,46.118484,50.401,25.567,6.209,18.96,31.588,0.0,93.23282,0.0,0.0,453.75,216.75,2476.0,0.0,-8.0390625,0.09814453,108.621956,14045.3,14049.545,1100.0834,634.1532,13.501076,20.431768,0.0,3.2978048,5.0,29.598999,36.09727,18.749975,18.749975,1.484,0.0,-29.484375,0.1005249,0.0,0.0,0.0,0.0,0.0,0.9863281,1.0,64.10065,2.3437495,77.04441,77.47969,0.0,99.99994,10.3515625,1.0,111.47431,80.00712,475.875,649.875,0.91949433,73.65625,0.0,72.0625,12.604284,89.99995,40.142822,1.0,101.26,30.15625,0.0,-86.80115,58.099365,0.0,3.515625,101.46,101.16,100.97,100.22,0.0,0.0,0.0,0.0,0.0,58.984375,13.501076,100.37422,85.882355,0.0,0.0,1.0,53.375,0.0,0.0,824.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1709.023,-2.1236978,0.0926297,0.2666097,0.26904655,100.40608,23.308264,13.48581,-3.3892412,132.93787,46.18411,50.401,25.597,6.209,18.96,31.588,0.0,93.23287,0.0,0.0,453.75,216.75,2471.0,0.0,-8.0078125,0.098083496,108.597084,14051.138,13917.408,1100.0834,634.1532,12.144609,19.138887,0.0,3.263244,5.0,29.02832,36.096565,18.749975,18.749975,1.484,0.0,-29.492188,0.09875488,0.0,0.0,0.0,0.0,0.0,0.9814453,1.0,64.10065,2.3437495,77.01419,77.51718,0.0,99.99994,10.3515625,1.0,111.31678,80.00712,475.875,649.875,0.73559546,73.53125,0.0,72.03125,12.604284,89.99995,39.886475,1.0,101.38,29.625,0.0,-86.7157,58.22754,0.0,3.515625,101.39,101.42,101.03,100.17,0.0,0.0,0.0,0.0,0.0,58.984375,12.144609,100.37422,85.882355,0.0,0.0,1.0,53.375,0.0,0.0,824.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1709.051,-2.0789583,0.093301885,0.26708844,0.26574016,100.40596,23.308264,13.488895,-3.3936079,132.98383,46.10678,50.401,25.627,6.209,18.96,31.588,0.0,93.23291,0.0,0.0,453.75,216.75,2475.0,0.0,-8.0390625,0.09741211,108.5805,13997.539,14165.231,1100.0834,634.1532,13.840192,19.499199,0.0,3.079345,5.0,29.78363,36.095932,18.749975,18.749975,1.468,0.0,-29.484375,0.09643555,0.0,0.0,0.0,0.0,0.0,0.97753906,1.0,63.827515,2.3437495,77.094215,76.85725,0.0,99.99994,10.15625,1.0,111.17582,80.00712,475.875,649.875,0.74472636,73.71875,0.0,70.75,12.604284,89.99995,39.7583,1.0,101.23,28.9375,0.0,-86.7157,58.12378,0.0,3.515625,101.33,101.28,101.08,100.34,0.0,0.0,0.0,0.0,0.0,58.984375,13.840192,95.60585,85.882355,0.0,0.0,1.0,53.375,0.0,0.0,824.46875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1709.08,-2.0431666,0.093570754,0.26799038,0.26561296,100.40585,23.308264,13.496914,-3.3819826,133.09128,46.21873,50.401,25.661,6.209,18.96,31.588,0.0,93.23294,0.0,0.0,453.75,216.75,2471.0,0.0,-8.0859375,0.09741211,108.53904,14045.3,14136.045,1100.0834,634.1532,14.264088,19.541588,0.0,3.088476,5.0,30.073547,36.095364,18.749975,18.749975,1.468,0.0,-29.476562,0.0960083,0.0,0.0,0.0,0.0,0.0,0.9794922,1.0,63.87329,2.3437495,77.277435,76.81951,0.0,99.99994,10.15625,1.0,111.31678,80.00712,475.875,649.875,0.7520311,74.25,0.0,70.75,12.604284,89.99995,40.045166,1.0,101.22,28.8125,0.0,-86.93237,58.22754,0.0,3.515625,101.45,101.29,101.06,100.42,0.0,0.0,0.0,0.0,0.0,58.398438,14.264088,96.321106,85.882355,0.0,0.0,1.0,53.375,0.0,0.0,824.40625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1709.11,-2.0345333,0.0749283,0.26877967,0.26527387,100.40575,23.308264,13.4908085,-3.355386,133.26175,46.20314,50.401,25.689,6.209,18.96,31.588,0.0,93.23297,0.0,0.0,454.875,216.75,2472.0,0.0,-8.09375,0.09741211,108.572205,14091.469,14149.842,1100.0834,634.1532,15.366216,19.541588,0.0,3.0957806,5.0,30.722046,36.09485,18.749975,18.749975,1.412,0.0,-29.445312,0.095825195,0.0,0.0,0.0,0.0,0.0,0.9873047,1.0,63.980103,2.3437495,77.420555,76.751,0.0,99.99994,10.15625,1.0,111.250435,80.00712,475.875,649.875,0.6016249,74.53125,0.0,70.75,12.604284,89.99995,39.96582,1.0,101.28,28.75,0.0,-86.7157,58.19702,0.0,3.515625,101.28,101.3,100.97,100.17,0.0,0.0,0.0,0.0,0.0,58.398438,15.366216,97.990036,85.882355,0.0,0.0,1.0,53.375,0.0,0.0,824.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1709.139,-2.0276265,0.067471325,0.2679113,0.26527387,100.405655,23.308264,13.4923935,-3.3346095,117.77027,40.84862,50.401,25.718,6.209,18.96,31.588,0.0,93.232994,0.0,0.0,454.875,216.75,2478.0,0.0,-8.15625,0.097473145,108.61366,14074.486,14173.191,1100.0834,634.1532,14.391256,19.499199,0.0,2.9453745,5.0,30.169678,36.094387,18.749975,18.749975,1.404,0.0,-29.4375,0.09625244,0.0,0.0,0.0,0.0,0.0,0.99609375,1.0,63.858032,2.3437495,77.24415,76.75255,0.0,99.99994,10.15625,1.0,111.23386,80.00712,475.875,649.875,0.48129994,74.21875,0.0,70.78125,12.604284,89.99995,39.764404,1.0,101.34,28.875,0.0,-86.7157,58.050537,0.0,3.515625,101.46,101.12,100.99,100.58,0.0,0.0,0.0,0.0,0.0,58.398438,14.391256,96.08269,85.882355,0.0,0.0,1.0,53.375,0.0,0.0,824.46875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1709.171,-2.0621011,0.02698853,0.26688433,0.26535866,100.40558,23.308264,13.487644,-3.3601909,118.10389,41.063763,50.401,25.748,6.209,18.96,31.588,0.0,93.23301,0.0,0.0,454.875,216.75,2473.0,0.0,-8.1796875,0.097473145,108.61366,14122.247,13991.702,1100.0834,634.1532,12.356557,19.117693,0.0,2.8250494,5.0,29.220581,36.09397,18.749975,18.749975,1.404,0.0,-29.453125,0.095214844,0.0,0.0,0.0,0.0,0.0,0.99902344,1.0,63.78174,2.3437495,77.05275,76.71473,0.0,99.99994,10.15625,1.0,111.23386,80.00712,475.875,649.875,0.38503996,73.625,0.0,70.78125,12.604284,89.99995,39.80713,1.0,101.45,28.5625,0.0,-86.7157,58.172607,0.0,3.515625,101.59,101.42,101.0,100.14,0.0,0.0,0.0,0.0,0.0,58.398438,12.356557,94.890594,85.882355,0.0,0.0,1.0,53.375,0.0,0.0,824.46875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1709.203,-2.109681,0.010795413,0.26581904,0.26552817,100.4055,23.308264,13.490179,-3.3879473,50.114567,17.389269,50.401,25.777,6.209,18.96,31.588,0.0,93.233025,0.0,0.0,455.25,216.75,2478.0,0.0,-8.1953125,0.09741211,108.55562,14071.303,14023.542,1100.0834,634.1532,13.289127,19.032913,0.0,2.7287896,5.0,29.650879,36.093597,18.749975,18.749975,1.404,0.0,-29.453125,0.09613037,0.0,0.0,0.0,0.0,0.0,1.0058594,1.0,64.56604,2.3437495,76.81912,76.80424,0.0,99.99994,10.15625,1.0,111.23386,80.00712,476.25,649.875,0.30803198,73.21875,0.0,70.6875,12.604284,89.99995,39.764404,1.0,101.34,28.84375,0.0,-86.75842,58.050537,0.0,3.515625,101.66,101.21,101.06,100.5,0.0,0.0,0.0,0.0,0.0,58.398438,13.289127,94.652176,85.882355,0.0,0.0,1.0,53.375,0.0,0.0,824.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1709.231,-2.1877446,-0.033181835,0.26518542,0.26917368,100.40544,23.308264,13.4860935,-3.4218326,50.41267,17.528076,50.401,25.809,6.209,18.96,31.588,0.0,93.23303,0.0,0.0,455.25,217.125,2476.0,0.0,-8.25,0.098083496,108.55562,14071.303,13901.487,1100.0834,634.1532,11.657129,19.9019,0.0,2.6517816,5.0,28.729248,36.09326,18.749975,19.124975,1.38,0.0,-29.398438,0.099853516,0.0,0.0,0.0,0.0,0.0,1.0136719,1.0,64.51416,2.3437495,76.6904,77.47969,0.0,99.99994,10.3515625,1.0,111.07632,80.00712,475.875,649.875,0.24642558,73.15625,0.0,72.0625,12.604284,89.99995,39.465332,1.0,101.62,29.96875,0.0,-86.7157,58.099365,0.0,3.515625,101.75,101.42,101.08,100.09,0.0,0.0,0.0,0.0,0.0,58.398438,11.657129,93.6985,85.882355,0.0,0.0,1.0,53.375,0.0,0.0,824.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1709.262,-2.2701957,-0.06952274,0.26567125,0.2739213,100.40538,23.308264,13.489094,-3.4404984,0.0,0.0,50.401,25.841,6.209,18.96,31.588,0.0,93.23304,0.0,0.0,455.25,217.125,2480.0,0.0,-8.25,0.09942627,108.58879,13968.883,13921.653,1100.0834,634.1532,13.437491,20.007874,0.0,2.5901752,5.0,29.502869,36.09296,18.749975,19.124975,1.38,0.0,-29.40625,0.10455322,0.0,0.0,0.0,0.0,0.0,1.0195312,1.0,64.84985,2.3437495,76.754654,79.15617,0.0,99.99994,10.644531,1.0,111.01827,80.00712,475.875,649.875,0.19714047,73.34375,0.0,74.0,12.604284,89.99995,39.666748,1.0,101.46,31.375,0.0,-86.7157,58.00171,0.0,3.515625,101.66,101.14,101.03,100.09,0.0,0.0,0.0,0.0,0.0,58.398438,13.437491,98.94371,85.882355,0.0,0.0,1.0,53.375,0.0,0.0,824.53125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1709.291,-2.3561566,-0.0840591,0.2719371,0.27404854,100.40532,23.308264,13.479475,-3.4311676,0.0,0.0,50.401,25.869,6.209,18.96,31.588,0.0,93.23305,0.0,0.0,454.125,216.75,2479.0,0.0,-8.3125,0.09942627,108.58879,13897.242,14214.584,1100.0834,634.1532,18.163927,21.131197,0.0,2.54089,5.0,31.723022,36.092686,18.749975,18.749975,1.452,0.0,-29.4375,0.10559082,0.0,0.0,0.0,0.0,0.0,1.0214844,1.0,64.90631,2.3437495,77.76919,78.995766,0.0,99.99994,10.644531,1.0,110.752945,80.00712,475.875,649.875,0.15771239,75.71875,0.0,74.0,13.07111,89.99995,39.648438,1.0,101.5,31.6875,0.0,-86.7157,58.026123,0.0,3.515625,101.78,101.08,101.21,100.46,0.0,0.0,0.0,0.0,0.0,58.398438,18.163927,101.566315,85.882355,0.0,0.0,1.0,53.375,0.0,0.0,824.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1709.323,-2.4249253,-0.08987364,0.2755923,0.27353984,100.40527,23.308264,13.478601,-3.2839756,0.0,0.0,50.401,25.9,6.209,18.96,31.588,0.0,93.233055,0.0,0.0,454.125,216.375,2476.0,0.0,-8.3046875,0.09875488,108.621956,13965.168,14416.239,1100.0834,634.1532,21.36434,21.27956,0.0,2.501462,5.0,33.329773,36.09244,18.374977,18.374977,1.452,0.0,-29.445312,0.10498047,0.0,0.0,0.0,0.0,0.0,1.0087891,1.0,64.904785,2.3437495,78.36044,78.90945,0.0,99.99994,10.644531,1.0,110.96023,80.00712,475.875,649.875,0.1261699,77.09375,0.0,74.0625,13.07111,89.99995,40.00244,1.0,101.5,31.5,0.0,-86.75842,58.099365,0.0,3.515625,101.63,101.23,101.28,100.14,0.0,0.0,0.0,0.0,0.0,58.398438,21.36434,104.42734,85.882355,0.0,0.0,1.0,53.375,0.0,0.0,824.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1709.35,-2.4999404,-0.05469946,0.27650633,0.27353984,100.40523,23.308264,13.483849,-3.1981914,0.0,0.0,50.401,25.929,6.209,18.96,31.588,0.0,93.23306,0.0,0.0,453.375,216.375,2476.0,0.0,-8.3203125,0.09893799,108.79608,14079.263,14479.39,1100.0834,634.1532,23.695765,21.27956,0.0,2.4699194,5.0,34.594727,36.09222,18.374977,18.374977,1.532,0.0,-29.421875,0.10455322,0.0,0.0,0.0,0.0,0.0,0.9921875,1.0,64.897156,2.3437495,78.53442,78.9256,0.0,99.99994,10.644531,1.0,110.82756,80.00712,476.25,649.875,0.10093593,77.40625,0.0,74.03125,13.07111,89.99995,39.813232,1.0,101.33,31.375,0.0,-86.7157,58.099365,0.0,3.515625,101.63,100.97,101.24,100.5,0.0,0.0,0.0,0.0,0.0,58.398438,23.695765,106.81152,85.882355,0.0,0.0,1.0,53.375,0.0,0.0,824.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1709.382,-2.5599523,-0.021879783,0.27698824,0.27345505,100.40518,23.308264,13.4933815,-3.1729453,0.0,0.0,50.401,25.961,6.209,18.96,31.588,0.0,93.23306,0.0,0.0,453.375,216.375,2476.0,0.0,-8.34375,0.09906006,108.920456,14327.617,14568.012,1100.0834,634.1532,20.728495,21.618677,0.0,2.4446855,5.0,33.268738,36.092022,18.374977,18.374977,1.528,0.0,-29.351562,0.10467529,0.0,0.0,0.0,0.0,0.0,0.9873047,1.0,64.90021,2.3437495,78.63312,78.912575,0.0,99.99994,10.644531,1.0,110.769516,80.00712,476.25,649.875,0.080748744,77.4375,0.0,74.03125,13.07111,89.99995,39.67285,1.0,101.47,31.40625,0.0,-86.7157,58.099365,0.0,3.515625,101.45,101.3,101.21,100.3,0.0,0.0,0.0,0.0,0.0,59.08203,20.728495,105.85785,85.882355,0.0,0.0,1.0,53.375,0.0,0.0,824.34375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1709.41,-2.6279619,-0.008751913,0.27684432,0.27353984,100.40515,23.308264,13.488336,-3.1586215,50.23114,17.450863,50.401,25.988,6.209,18.96,31.588,0.0,93.23306,0.0,0.0,453.375,216.375,2477.0,0.0,-8.3203125,0.09906006,108.91217,14514.944,14492.126,1100.0834,634.1532,19.20247,21.300755,0.0,2.4244983,5.0,32.751465,36.091843,18.374977,18.374977,1.528,0.0,-29.390625,0.10455322,0.0,0.0,0.0,0.0,0.0,0.984375,1.0,64.90326,2.3437495,78.63758,78.97489,0.0,99.99994,10.644531,1.0,110.82756,80.00712,476.25,649.875,0.064599,77.5625,0.0,74.03125,13.07111,89.99995,39.813232,1.0,101.34,31.375,0.0,-86.75842,58.07495,0.0,3.515625,101.58,100.97,101.14,100.17,0.0,0.0,0.0,0.0,0.0,59.08203,19.20247,104.904175,85.882355,0.0,0.0,1.0,53.375,0.0,0.0,824.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1709.445,-2.6823695,-0.0035007652,0.27711347,0.27023345,100.40512,23.308264,13.496522,-3.1579695,50.066826,17.400805,50.401,26.02,6.209,18.96,31.588,0.0,93.23306,0.0,0.0,453.375,216.375,2471.0,0.0,-8.34375,0.09875488,108.92875,14597.7295,14547.847,1100.0834,634.1532,18.015564,20.38938,0.0,2.4083486,5.0,32.33795,36.091682,18.374977,18.374977,1.52,0.0,-29.398438,0.10021973,0.0,0.0,0.0,0.0,0.0,0.9824219,1.0,64.894104,2.3437495,78.717995,77.50137,0.0,99.99994,10.449219,1.0,110.88561,80.00712,476.25,649.875,0.2079292,77.53125,0.0,72.96875,13.07111,89.99995,39.916992,1.0,101.39,30.0625,0.0,-86.75842,58.22754,0.0,3.515625,101.5,101.3,101.29,100.17,0.0,0.0,0.0,0.0,0.0,59.08203,18.015564,102.28157,85.882355,0.0,0.0,1.0,53.375,0.0,0.0,824.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1709.472,-2.7458956,-0.0014003061,0.27307075,0.27031824,100.40509,23.308264,13.496393,-3.146299,50.188396,17.400805,50.401,26.048,6.209,18.96,31.588,0.0,93.23306,0.0,0.0,454.5,216.375,2478.0,0.0,-8.3203125,0.09906006,108.920456,14647.082,14398.728,1100.0834,634.1532,15.048294,20.283405,0.0,2.5516787,5.0,30.906677,36.091537,18.374977,18.374977,1.452,0.0,-29.351562,0.10070801,0.0,0.0,0.0,0.0,0.0,0.98339844,1.0,64.886475,2.3437495,78.00986,77.521515,0.0,99.99994,10.449219,1.0,111.01827,80.00712,476.25,649.875,0.32259333,76.625,0.0,72.9375,12.604284,89.99995,39.45923,1.0,101.41,30.21875,0.0,-86.9751,58.050537,0.0,3.515625,101.59,101.16,101.28,100.06,0.0,0.0,0.0,0.0,0.0,59.08203,15.048294,99.658966,85.882355,0.0,0.0,1.0,53.375,0.0,0.0,824.21875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1709.502,-2.8167164,-5.601225E-4,0.2688671,0.2704454,100.40506,23.308264,13.496304,-3.249029,49.925045,17.358532,50.401,26.083,6.209,18.96,31.588,0.0,93.23306,0.0,0.0,454.5,216.75,2474.0,0.0,-8.265625,0.09906006,108.91217,14699.088,14270.305,1100.0834,634.1532,11.296818,19.795925,0.0,2.6663427,5.0,29.177856,36.091408,18.749975,18.749975,1.452,0.0,-29.335938,0.1005249,0.0,0.0,0.0,0.0,0.0,0.9824219,1.0,64.81018,2.3437495,77.48998,77.611984,0.0,99.99994,10.449219,1.0,111.13436,80.00712,476.25,649.875,0.41432464,74.96875,0.0,72.96875,12.604284,89.99995,40.00244,1.0,101.36,30.15625,0.0,-87.10632,58.12378,0.0,3.515625,101.66,101.23,101.42,100.31,0.0,0.0,0.0,0.0,0.0,59.08203,11.296818,98.46687,85.882355,0.0,0.0,1.0,54.1875,0.0,0.0,824.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1709.532,-2.913373,-2.24049E-4,0.26933005,0.27023345,100.40503,23.308264,13.496241,-3.3244464,50.28284,17.454714,50.401,26.11,6.209,18.96,31.588,0.0,93.23306,0.0,0.0,454.875,216.75,2478.0,0.0,-8.2890625,0.09893799,108.7795,14598.26,14184.336,1100.0834,634.1532,9.452872,19.85951,0.0,2.7580743,5.0,28.15857,36.09129,18.749975,18.749975,1.424,0.0,-29.382812,0.10083008,0.0,0.0,0.0,0.0,0.0,0.9873047,1.0,64.81171,2.3437495,77.274025,77.50428,0.0,99.99994,10.449219,1.0,111.07632,80.00712,476.25,649.875,0.4877097,74.8125,0.0,72.84375,12.604284,89.99995,39.70337,1.0,101.39,30.25,0.0,-86.7157,58.050537,0.0,3.515625,101.63,101.3,101.21,100.14,0.0,0.0,0.0,0.0,0.0,59.08203,9.452872,98.228455,85.882355,0.0,0.0,1.0,54.1875,0.0,0.0,824.28125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
